"id","song","artist","tonality","capo","chords"
4017,Wild Horses,The Rolling Stones,C,0,"G,Am7,G,Am7,G,Bm,G,Bm,G,Am7,C,D,G,D,C,Bm,G,Bm,G,Am7,C,D,G,D,Am7,C,D,G,F,C,Bm,Am7,C,D,G,F,C,Bm,G,Bm,G,Am7,C,D,G,D,C,Bm,G,Bm,G,Am7,C,D,G,D,Am7,C,D,G,F,C,Bm,Am7,C,D,G,F,C,C,C,D,G,Bm,G,Bm,G,Am7,C,D,G,D,C,Bm,G,Bm,G,Am7,C,D,G,D,Am7,C,D,G,F,C,Bm,Am7,C,D,G,F,C,Bm,G,Bm,G,Am7,C,D,G,D,Am7,C,D,G,F,C,Bm,Am7,C,D,G,F,C"
4019,You Cant Always Get What You Want,The Rolling Stones,C,5,"G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,A,C,G,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,A,C,G,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,A,C,G,G,Gadd9,G,C,D,C,D,C,C,G,Gadd9,G,C,G,Gadd9,G,G,Gadd9,G,D,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,A,C,G,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,A,C,G,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,G,Gadd9,G,C,A,C,G,G,Gadd9,G,C"
4034,Paint It Black,The Rolling Stones,"",0,"Em,Em,Em,D,G,D,Em,Em,D,G,D,A7,Em,Em,Em,D,G,D,Em,Em,D,G,D,A7,Em,Em,Em,D,G,D,Em,Em,D,G,D,A7,Em,Em,Em,D,G,D,Em,Em,D,G,D,A7,Em,Em,Em,D,G,D,Em,Em,D,G,D,A7"
4041,Ruby Tuesday,The Rolling Stones,"",0,"Am,G,F,G,C,Am,G,F,C,G,Am,D7,G,Am,D7,G,C,G,C,G,C,G,C,C,G,Bb,F,G,C,G,Am,G,F,G,C,Am,G,F,C,G,Am,D7,G,Am,D7,G,C,G,C,G,C,G,C,C,G,Bb,F,G,C,G,Am,G,F,G,C,Am,G,F,C,G,Am,D7,G,Am,D7,G,C,G,C,G,C,G,C,C,G,Bb,F,G,C,G,C,G,C,G,C,C,G,Bb,F,G,C,G,Am,G,F,G,C"
4084,Under My Thumb,The Rolling Stones,"",0,"F#m,F#m,E,E,D,D,D,D,F#m,E,D,F#m,E,D,A,D,B,F#m,E,D,A,F#m,E,D,F#m,E,D,A,D,B,F#m,E,D,A,F#m,E,D,F#m,E,D,A,D,B,F#m,E,D,A,F#m,E,D,F#m,E,D,A,D,B,F#m,E,D,A,F#m,E,D,F#m,E,D,A,D,B,F#m,E,D,A"
4130,Karma Police,Radiohead,"",0,"Am,Am/F#,Em,Em/F#,E7,F,F#,G,G,G,G/F#,C,D,D,Bm,Am,Am/F#,Em,Em/F#,G,Am,F,Em,Em/F#,G,Am,D,G,G/F#,C,Am,Bm,D,Am,Am/F#,Em,Em/F#,G,Am,F,Em,Em/F#,G,Am,D,G,C,Am,Bm,D,Am,Am/F#,Em,Em/F#,G,Am,F,Em,Em/F#,G,Am,D,G,C,Am,Bm,D,C,D,G,F#,C,D,G,F#,C,D,G,Bm,C,Bm,D,Am,Am/F#,Em,Em/F#,G,Am,F,Em,Em/F#,G,Am,D,G,C,Am,Bm,D,C,D,G,F#,C,D,G,F#,C,D,G,Bm,C,Bm,D,Bm,D,G,G,D,G,G,D,E7,Bm,D,G,G,D,G,G,D,E7,Bm,D,G,G,D,G,G,D,E7,Bm,D,G,G,D,G,G,D,E7,Bm,D,G,G,D,G,G,D,E7,A,Bm"
4149,Fake Plastic Trees,Radiohead,A,0,"A,F#m7,E,E6,D5,A,D5,A,F#m7,E,E6,D5,A,D5,Bm7,A,Asus,Bm7,A,Asus,A,F#m7,E,E6,D5,A,D5,A,F#m7,E,E6,D5,A,D5,Bm7,A,Asus,Bm7,A,Asus,A,F#m7,E,E6,D5,A,D5,A,F#m7,E,E6,D5,A,D5,Bm7,A,Asus,Bm7,A,Asus,Bm7,A,Bm7,A,Bm7,Asus,A,Bm7,Asus,A"
4155,High And Dry,Radiohead,"",0,"B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,B/F#,A,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E,E,B/F#,A,E"
4169,Creep,Radiohead,G,0,"G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G"
5643,You Dont Know How It Feels,Tom Petty,E,0,"E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,Bsus4,E,A,E,Bsus4,E,A,E,D,A,E,D,A,A,E,D,A,E,D,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,Bsus4,E,A,E,Bsus4,E,A,E,D,A,E,D,A,A,E,D,A,E,D,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,Bsus4,E,A,E,Bsus4,E,A,E,D,A,E,D,A,E,D,A,A,E,D,A,E,D,A,E,D,A,A,E,D,A,E,D,A,E,D,A,E,D,A,A,A,A,A,E,A,E,A,E,A,E,A,E,A,E,A"
5655,Free Fallin,Tom Petty,F,8,"A,D,D,A,E,A,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,Asus4,A,E,A,Asus4,Asus4,A,E,A,Asus4,A,E,A,Asus4,Asus4,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,A,D,D,A,E,D,A"
5675,American Girl,Tom Petty and The Heartbreakers,D,0,"D,E7,G,A,A,D,D,E7,E7,G,G,A7,A7,D,E7,G,A,D,E7,G,A,D,G,Em,A,G,A,D,Bm,G,A,D,A,D,Bm,G,A,D,D,G7,G7,A,D,D,D,D,G7,G7,A,A,D,D,D,D,E7,G,D,D,E7,G,D"
5909,Why Dont You Get A Job,The Offspring,"",0,"F,Bb,C,G,F,Bb,F,C,F,Bb,F,C,F,F,Bb,F,C,F,F,Bb,F,C,F,F,Bb,F,C,F,Bb,F,C,F,F,Bb,F,C,F,F,Bb,F,C,F,Bb,F,Bb,G,C,F,Bb,F,C,F,Bb,F,C,F,F,Bb,F,C,F,F,Bb,F,C,F,F,Bb,F,C,F,F,Bb,F,C,C,F"
6090,Cast No Shadow,Oasis,"",0,"Asus4,G,Em,D,C,Asus4,G,Asus4,G,Asus4,G,Asus4,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Asus4,C,Em,D,Em,D,C,Asus4,G,Asus4,G,Asus4,G,Asus4,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Asus4,C,Em,D,Em,D,C,Em,D,C"
6091,Champagne Supernova,Oasis,A,0,"Asus2,Asus2/F#,A,G,D/F#,E,G,A,D,F,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,A,G,D/F#,E,A,G,D/F#,E,G,A,G,D,E,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,A,G,D/F#,E,A,G,D/F#,E,G,A,G,D,E,A,G,D/F#,F,G,A,G,D/F#,F,G,A,G,D/F#,F,G,F,G,F,G,Asus2,Asus2/F#,Asus2,Asus2/F#,E,Asus2,Asus2/F#,Asus2,Asus2/F#,Asus2,Asus2/F#,F,G,Asus2"
6097,Dont Look Back In Anger,Oasis,C,0,"C,F,C,F,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,Am,G,F,F,Fm6,C,F,Fm6,C,F,Fm6,C,G,E7/G#,Am,G,F,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,Am,G,F,Fm6,C,F,Fm6,C,F,Fm6,C,G,E7/G#,Am,G,F,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,Am,G,F,Fm6,C,G,E7/G#,Am,G,F,G,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,E7,F,G,C,Am,G,C,G,Am,F,Fm6,C,G,Am,E7,F,Fm6,C"
6100,Half The World Away,Oasis,C,0,"C,F,C,F,C,F,C,Em,Am,Asus2,D,Dsus4,F,C,F,C,F,C,Em,Am,Asus2,D,Dsus4,F,Am,C,E7,Am,Asus2,F,D7,G,G7,Am,Asus2,C,E7,Am,Asus2,F,Fm,C,Em,Am,D,Dsus4,D,F,C,F,Fadd9,G7"
6109,Married With Children,Oasis,E,0,"E,G#,C#m,A,C,B7,F#,G#m,B,E,G#,C#m,A,C,B7,E,E,G#,C#m,A,C,B7,E,E,G#,C#m,A,C,B7,E,A,A7,E,A,A7,E,A,A7,E,F#,A,G,E,G#,C#m,A,C,B7,E,E,G#,C#m,A,C,B7,E,A,A7,E,A,A7,E,A,A7,E,F#,A,G,E,G#,C#m,A,C,B7,E,E,G#,C#m,A,C,B7,E,C#m,G#m,A,E,C#m,G#m,A,B,A,G#m,F#,B,A,G#m,F#,E,G#,C#m,A,C,B7,E,E,G#,C#m,A,C,B7,E,E7#9"
6116,Slide Away,Oasis,C,0,"Am7,G,G2,G7,F,F2,Fmaj7,C,D7,D/F#,E,Am7,G,F,Am7,G,F,Am7,G,F,Am7,G,F,Am7,G,F,Am7,G,F,Am7,G,F,Am7,G,F,G2,F2,G2,F2,G2,F2,G,G7,C,G,Fmaj7,Am7,G,D7,F2,C,G,Fmaj7,Am7,G,F2,D/F#,F2,D/F#,F2,D/F#,G,E"
6122,Talk Tonight,Oasis,"",0,"Em7,A7sus4,Cadd9,C9,G,Dsus4,Em7,Em7,A7sus4,C9,G,A7sus4,Cadd9,Em7,A7sus4,Cadd9,G,A7sus4,Cadd9,Em7,A7sus4,Cadd9,G,A7sus4,Cadd9,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,A7sus4,Cadd9,A7sus4,Cadd9,G,Dsus2,Em7,Cadd9,Em7,Em7,A7sus4,C9,G,A7sus4,Cadd9,Em7,A7sus4,Cadd9,G,A7sus4,Cadd9,Em7,A7sus4,Cadd9,G,A7sus4,Cadd9,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,A7sus4,Cadd9,A7sus4,Cadd9,Cadd9,A7sus4,Cadd9,A7sus4,Cadd9,G,Dsus2,Em7,Cadd9,G,Dsus2,Em7,Cadd9,G,Dsus2,Em7,Dsus2,Cadd9,Dsus2,G,Dsus,Em7"
6124,Whatever,Oasis,"",0,"G,G,Dsus4/F#,E,Em7,Dsus4,Cadd9,A7sus4,A,B5,F#,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,Em7,A7sus4,Cadd9,G,Dsus4/F#,Em7,A7sus4,Cadd9,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,Em7,A7sus4,Cadd9,G,Dsus4/F#,Em7,A7sus4,Cadd9,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,B5,G,B5,G,B5,G,B5,F#,E,E,G,A,E,E,G,A,E,E,G,A,E,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G,Dsus4/F#,Em7,Dsus4,Cadd9,Dsus4,G,Dsus4,G"
6125,Wonderwall,Oasis,F#m,0,"F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,D,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,D,Esus4,F#m,D,Esus4,F#m,D,Esus4,F#m7,Esus4,A,Esus4,B7sus4,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,A,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,D,Esus4,F#m,D,Esus4,F#m,D,Esus4,F#m7,Esus4,A,Esus4,B7sus4,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7"
6495,Where Did You Sleep Last Night,Nirvana,E,0,"A,B,B/F#,E5,E,F#,G,E,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5,E5,A,G,B,B/F#,E5"
6741,This I Promise You,*NSYNC,"",0,"A,Bm,G,A,A,Bm,G,A,G,A,D,A,Bm,G,Gm,A,D,A,Bm,G,D,A,G,D,A,Bm,G,A,A,Bm,G,A,Em,A,D,A,Bm,Em,Gm,A,A,D,A,Bm,G,D,A,G,D,Em,A,Em,A,D,G,Bm,A,D,A,Bm,G,D,A,E,B,C#m,A,E,B,A,E,B,C#m,A,E,B,A,E,B,A,E,B,E,A,E"
7560,California Dreamin,The Mamas & The Papas,"",4,"Am,E7sus4,Am,F,G,E7sus4,E7,F,C,E7,Am,F,E7sus4,E7,Am,F,G,E7sus4,E7,Am,F,G,E7sus4,E7,Am,F,G,E7sus4,E7,F,G,C,E7,Am,F,E7sus4,E7,Am,F,G,E7sus4,E7,Am,F,G,E7sus4,E7,Am,Am,F,E7,Am,F,E7sus4,E7,Am,F,G,E7sus4,E7,Am,F,G,E7sus4,E7,F,C,E7,Am,F,E7sus4,E7,Am,F,G,E7sus4,E7,Am,F,G,Am,F,G,Am,F,G,Fmaj7,Am"
7618,Paint My Love,Michael Learns to Rock,"",0,"B,F#,B,B/A#,G#m,C#m,F#,B,B,F#,B,B/A#,G#m,C#m,B/D#,E,C#/E#,F#,D,G,A,D,D/C#,Bm,E,Asus4,A,D,G,A,Bm,Em,A,D,F#,B,F#,B,B/A#,G#m,C#m,B/D#,E,C#/E#,F#,D,G,A,D,D/C#,Bm,E,Asus4,A,D,G,A,Bm,Em,A,D,F,C,Bb,F,Dm,G,Csus4,C,Bb,F,A7,Dm,Gm,F,A7sus4,A7,D,G,A,D,D/C#,Bm,E,Asus4,A,D,G,A,Bm,Em,A,Bm,B/C#,D,G,A,D,D/C#,Bm,E,Asus4,A,D,G,A,Bm,Em,A,D,Em,A,D"
8070,Sex And Candy,Marcy Playground,"",0,"B,G,F#,D,A,B,G,F#,B,G,F#,B,G,F#,B,G,F#,Bm,G,A,Bm,G,A,Bm,G,A,D,A,Bm,G,D,A,Bm,G,F#,B,G,F#,B,G,F#,B,G,F#,B,G,F#,Bm,G,A,Bm,G,A,Bm,G,A,D,A,Bm,G,D,A,Bm,G,F#,Bm,G,A,Bm,G,A,Bm,G,A,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D"
8119,Auld Lang Syne,Misc Traditional,F,0,"F,C7,F,Bb,F,C7,A,Dm,Gm7,C7,F,F,C7,F,Bb,F,C7,A,Dm,Gm7,C7,F"
8272,Push,Matchbox Twenty,F#,0,"G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,Dsus2,C,Dsus2,C,D,G,D,Csus2,D,G,D,Csus2,D,Em,D,C,D,Em,D,C,D,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,Dsus2,C,Dsus2,C,D,G,D,Csus2,D,G,D,Csus2,D,Em,D,C,D,Em,D,C,D,Em,D/F#,C,D,Em,D/F#,C,C,Em,D/F#,Cadd9,D,Em,D/F#,Cadd9,D,G,D,Csus2,D,G,D,Csus2,D,Em,D,C,D,Em,D,C,D,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G"
8279,Unintended,Muse,Am,0,"E,B7,E,Am,D,G,C,B7,E,E,Am,D,G,C,B7,E,E,Am,D,G,C,B7,E,E,Am,D,G,C,B7,E,E,Am,D,G,C,B7,E,B7/F#,E,Am,D,G,C,B7,E,E,Am,D,G,C,B7,E,Am,Am/F#,Esus4,E"
8332,Brown Eyed Girl,Van Morrison,G,0,"G,C,D,G,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,C,D,G,Em,C,D,G,D,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D7,C,D7,G,Em,C,D,G,D,D7,G,C,G,D7,G,C,G,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D7,C,D7,G,Em,C,D7,G,D,D7,G,C,G,D7,G,C,G,D7,G"
8465,Right Here Waiting,Richard Marx,"",0,"C,F,Dm,G,C,F,Dm,G,Am,Am,Dm7,G,C,G,Am,F,G,C,G,Am,F,G,Am,C,F,Dm,G,C,F,Dm,G,Am,Am,Dm7,G,C,G,Am,F,G,C,G,Am,Dm7,F,F,Dm7,F,Gsus4,C,G,Am,G,Am,Dm7,G,C,G,Am,F,G,C,G,Am,Dm7,C,G,Am,F,G"
8467,Now And Forever,Richard Marx,"",0,"C#m7b5,Cmmaj7,G,G,G,D/F#,Em,Am,G6,Dsus2/F#,G,D/F#,Em,Am,G6,Dsus2/F#,C,B7,Em,D5,C#m7b5,Am7,Dsus4,D,G,G,D/F#,Em,Am,G6,Dsus2/F#,G,D/F#,Em,Am,G6,Dsus2/F#,C,B7,Em,D5,C#m7b5,Am7,Dsus4,D,G,B7,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Am7,Cmmaj7,G,D/F#,Em,Am,G6,Dsus2/F#,G,D/F#,Em,Am,G6,Dsus2/F#,C,B7,Em,D5,C#m7b5,Am7,Dsus4,D,G,Am7,Dsus4,D,Am7,Cmmaj7,G,Am7,G"
8619,Fade To Black,Metallica,A,0,"Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,E,A,C,A,D5,E5,C5,A,C,G#5,F#5,E,A,C,A,D5,E5,C5,A,C,G#5,F#5,E,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,Em,Am,C,G,E,A,C,A,D5,E5,C5,A,C,G#5,F#5,E,A,C,A,D5,E5,C5,A,C,G#5,F#5,E,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5,D5,E5,D5,E5,G5,F#5,D5"
8676,The Unforgiven,Metallica,"",0,"Am,Am,C,G,Em,Am,C,G,E,Am,Am,Em,D,Am,Em,D,Am,Em,D,Am,Em,D,Am,C,G,Am,C,G,E,Am,C,G,Em,Am,Am,C,G,E,Am,Am,C,G,Em,Am,Am,C,G,E,Am,Am,Em,D,Am,Em,D,Am,Em,D,Am,Em,D,Am,C,G,Am,C,G,E,Am,C,G,Em,Am,Am,C,G,E,Am,Am,C,G,Em,Am,Am,C,G,E,Am,Am,Am,Em,D,Am,Em,D,Am,Em,D,Am,Em,D,Am,Em,Am,D,C,G,Am,C,G,E,Am,C,G,Em,Am,Am,C,G,E,Am,Am,C,G,Em,Am,Am,C,G,E,Am,C,G,Em,Am,C,G,Em,Am,C,G,E,Am,C,G,Em,Am,C,G,E,Am,C,G,Em,Am,C,G,E,Am,C,G,Em,Am,C,G,E,Am,C,G,Em,Am,C,G,E,Am,C,G,Em,Am"
8802,Nothing Else Matters,Metallica,Em,0,"Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em"
8812,Miss You Like Crazy,The Moffatts,"",0,"G,Am,C,D,G,G/F#,Em,C,D,C,D,G,G/F#,Em,C,D,C,D,G,G/F#,Em,C,D,G,Am,C,D,G,Am,C,D,C,Bm,Am,G,C,Bm,D,G,Am,C,D,G,G/F#,Em,C,D,G,G/F#,Em,C,D,G,Am,C,D,G,Am,C,D,C,Bm,Am,G,C,Bm,D,A,Bm,D,E,A,Bm,D,E,D,C#m,Bm,A,D,C#m,A"
9297,Dannys Song,Loggins & Messina,"",0,"D,C,Bm,E7,A,D,C,Bm,E7,A,G,A,D,Bm,G,A,D,Bm,G,A,D,C,Bm,E7,A,D,C,Bm,E7,A,D,C,Bm,E7,A,G,A,D,Bm,G,A,D,Bm,G,A,D,C,Bm,E7,A,D,C,Bm,E7,A,D,C,Bm,E7,A,G,A,D,Bm,G,A,D,Bm,G,A,D,C,Bm,E7,A,D,C,Bm,E7,A,D,C,Bm,E7,A"
9306,Imagine,John Lennon,C,0,"C,Cmaj7,F,Cadd9,Cmaj7,F,Cadd9,Cmaj7,F,Cadd9,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,F,Dm7,G,G7,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,F,Dm7,G,G7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,F,Dm7,G,G7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C"
9324,Jealous Guy,John Lennon,G,0,"G,Em,D,D7,Em,G,Em,D,D6,D7,D7,Em,Em7,Em6,D,Dsus4,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,G,Em,D,D6,D7,D7,Em,Em7,Em6,D,Dsus4,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,G,Em,D,D6,D7,Em,Em6,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,G,Em,D,D6,D7,D7,Em,Em7,Em6,D,Dsus4,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,C,G,C,G"
9344,Working Class Hero,John Lennon,Am,0,"Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,D,Am"
9362,Gimme Three Steps,Lynyrd Skynyrd,"",0,"D,A,D,A,D,D,A,D,E,A,D,G,F#,F,E,D,A,D,D,D,A,A,D,D,E,A,D,D,G,F#,F,E,D,D,A,D,D,A,D,A,D,D,D,A,A,D,D,E,A,D,D,G,F#,F,E,D,D,A,D,D,D,A,A,D,D,A,D,D,A,D,E,A,D,G,F#,F,E,D,A,D,D,D,A,A,D,D,E,A,D,D,G,F#,F,E,D,D,A,D,D,D,A,A,D,D,A,D,D,A,D,E,A,D,G,F#,F,E,D,A,D"
